C:\paras\Track\IMG\center_2021_12_28_20_31_12_936.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_12_936.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_12_936.jpg, -0.0339954, 1, 0, 30.1902
C:\paras\Track\IMG\center_2021_12_28_20_31_13_038.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_13_038.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_13_038.jpg, -0.3108015, 1, 0, 30.17384
C:\paras\Track\IMG\center_2021_12_28_20_31_13_139.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_13_139.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_13_139.jpg, -0.06422158, 1, 0, 30.19135
C:\paras\Track\IMG\center_2021_12_28_20_31_13_246.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_13_246.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_13_246.jpg, 0, 1, 0, 30.18994
C:\paras\Track\IMG\center_2021_12_28_20_31_13_358.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_13_358.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_13_358.jpg, 0, 1, 0, 30.19028
C:\paras\Track\IMG\center_2021_12_28_20_31_13_460.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_13_460.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_13_460.jpg, 0, 1, 0, 30.18998
C:\paras\Track\IMG\center_2021_12_28_20_31_13_569.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_13_569.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_13_569.jpg, 0, 1, 0, 30.19032
C:\paras\Track\IMG\center_2021_12_28_20_31_13_671.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_13_671.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_13_671.jpg, 0, 1, 0, 30.19025
C:\paras\Track\IMG\center_2021_12_28_20_31_13_775.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_13_775.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_13_775.jpg, 0, 1, 0, 30.19031
C:\paras\Track\IMG\center_2021_12_28_20_31_13_875.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_13_875.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_13_875.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_31_13_984.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_13_984.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_13_984.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_31_14_089.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_14_089.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_14_089.jpg, -0.3126561, 1, 0, 30.16786
C:\paras\Track\IMG\center_2021_12_28_20_31_14_191.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_14_191.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_14_191.jpg, -0.2791149, 1, 0, 30.18603
C:\paras\Track\IMG\center_2021_12_28_20_31_14_292.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_14_292.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_14_292.jpg, 0, 1, 0, 30.18741
C:\paras\Track\IMG\center_2021_12_28_20_31_14_395.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_14_395.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_14_395.jpg, 0, 1, 0, 30.18985
C:\paras\Track\IMG\center_2021_12_28_20_31_14_503.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_14_503.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_14_503.jpg, -0.0656958, 1, 0, 30.18992
C:\paras\Track\IMG\center_2021_12_28_20_31_14_608.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_14_608.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_14_608.jpg, -0.1726941, 1, 0, 30.18907
C:\paras\Track\IMG\center_2021_12_28_20_31_14_719.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_14_719.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_14_719.jpg, 0, 1, 0, 30.18987
C:\paras\Track\IMG\center_2021_12_28_20_31_14_821.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_14_821.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_14_821.jpg, 0, 1, 0, 30.19027
C:\paras\Track\IMG\center_2021_12_28_20_31_14_922.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_14_922.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_14_922.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_31_15_032.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_15_032.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_15_032.jpg, 0, 1, 0, 30.19027
C:\paras\Track\IMG\center_2021_12_28_20_31_15_139.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_15_139.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_15_139.jpg, 0, 1, 0, 30.19041
C:\paras\Track\IMG\center_2021_12_28_20_31_15_239.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_15_239.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_15_239.jpg, 0, 1, 0, 30.19032
C:\paras\Track\IMG\center_2021_12_28_20_31_15_349.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_15_349.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_15_349.jpg, 0, 1, 0, 30.19054
C:\paras\Track\IMG\center_2021_12_28_20_31_15_451.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_15_451.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_15_451.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_31_15_556.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_15_556.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_15_556.jpg, -0.141327, 1, 0, 30.18477
C:\paras\Track\IMG\center_2021_12_28_20_31_15_658.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_15_658.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_15_658.jpg, -0.3854271, 1, 0, 30.16003
C:\paras\Track\IMG\center_2021_12_28_20_31_15_758.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_15_758.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_15_758.jpg, -0.08537876, 1, 0, 30.19151
C:\paras\Track\IMG\center_2021_12_28_20_31_15_867.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_15_867.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_15_867.jpg, 0, 1, 0, 30.18975
C:\paras\Track\IMG\center_2021_12_28_20_31_15_975.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_15_975.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_15_975.jpg, 0, 1, 0, 30.19022
C:\paras\Track\IMG\center_2021_12_28_20_31_16_087.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_16_087.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_16_087.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_31_16_195.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_16_195.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_16_195.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_31_16_303.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_16_303.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_16_303.jpg, 0, 1, 0, 30.19032
C:\paras\Track\IMG\center_2021_12_28_20_31_16_410.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_16_410.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_16_410.jpg, -0.3184332, 1, 0, 30.16816
C:\paras\Track\IMG\center_2021_12_28_20_31_16_516.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_16_516.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_16_516.jpg, -0.340106, 1, 0, 30.18133
C:\paras\Track\IMG\center_2021_12_28_20_31_16_626.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_16_626.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_16_626.jpg, -0.04203505, 1, 0, 30.18965
C:\paras\Track\IMG\center_2021_12_28_20_31_16_726.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_16_726.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_16_726.jpg, 0, 1, 0, 30.18953
C:\paras\Track\IMG\center_2021_12_28_20_31_16_834.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_16_834.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_16_834.jpg, 0, 1, 0, 30.19025
C:\paras\Track\IMG\center_2021_12_28_20_31_16_939.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_16_939.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_16_939.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_31_17_041.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_17_041.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_17_041.jpg, 0, 1, 0, 30.19028
C:\paras\Track\IMG\center_2021_12_28_20_31_17_144.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_17_144.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_17_144.jpg, 0, 1, 0, 30.19029
C:\paras\Track\IMG\center_2021_12_28_20_31_17_246.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_17_246.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_17_246.jpg, 0, 1, 0, 30.19042
C:\paras\Track\IMG\center_2021_12_28_20_31_17_350.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_17_350.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_17_350.jpg, 0, 1, 0, 30.19027
C:\paras\Track\IMG\center_2021_12_28_20_31_17_454.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_17_454.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_17_454.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_31_17_563.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_17_563.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_17_563.jpg, 0, 1, 0, 30.19028
C:\paras\Track\IMG\center_2021_12_28_20_31_17_663.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_17_663.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_17_663.jpg, 0, 1, 0, 30.19027
C:\paras\Track\IMG\center_2021_12_28_20_31_17_769.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_17_769.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_17_769.jpg, -0.3524169, 1, 0, 30.16364
C:\paras\Track\IMG\center_2021_12_28_20_31_17_869.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_17_869.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_17_869.jpg, -0.05063967, 1, 0, 30.19058
C:\paras\Track\IMG\center_2021_12_28_20_31_17_971.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_17_971.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_17_971.jpg, 0, 1, 0, 30.18977
C:\paras\Track\IMG\center_2021_12_28_20_31_18_084.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_18_084.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_18_084.jpg, 0, 1, 0, 30.19022
C:\paras\Track\IMG\center_2021_12_28_20_31_18_188.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_18_188.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_18_188.jpg, 0, 1, 0, 30.18975
C:\paras\Track\IMG\center_2021_12_28_20_31_18_289.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_18_289.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_18_289.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_31_18_400.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_18_400.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_18_400.jpg, 0, 1, 0, 30.1903
C:\paras\Track\IMG\center_2021_12_28_20_31_18_503.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_18_503.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_18_503.jpg, -0.2699469, 1, 0, 30.17348
C:\paras\Track\IMG\center_2021_12_28_20_31_18_604.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_18_604.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_18_604.jpg, 0, 1, 0, 30.1897
C:\paras\Track\IMG\center_2021_12_28_20_31_18_705.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_18_705.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_18_705.jpg, 0, 1, 0, 30.19016
C:\paras\Track\IMG\center_2021_12_28_20_31_18_814.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_18_814.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_18_814.jpg, 0, 1, 0, 30.19031
C:\paras\Track\IMG\center_2021_12_28_20_31_18_917.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_18_917.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_18_917.jpg, -0.09233639, 1, 0, 30.1884
C:\paras\Track\IMG\center_2021_12_28_20_31_19_021.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_19_021.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_19_021.jpg, -0.3714198, 1, 0, 30.16131
C:\paras\Track\IMG\center_2021_12_28_20_31_19_123.jpg, C:\paras\Track\IMG\left_2021_12_28_20_31_19_123.jpg, C:\paras\Track\IMG\right_2021_12_28_20_31_19_123.jpg, -0.1304538, 1, 0, 30.19164
